FIPS,State,County,X,Y,POP_Total,Diabetes_count,Diabetes_per,Obesity,Access_Excercise,Physical_Inactivity,PCP_rate,Food_Env_Index,SVI,Urban_Rural
35003,New Mexico,Catron County,-1135550.951,1279610.778,3564.6,351,7,19.56,72.6,16.8,50.6,2.9,0.4548,Rural
35005,New Mexico,Chaves County,-781854.9846,1178638.919,64832.6,5092,9.9,34.28,66.4,26.38,66.8,6.5,0.9516,Urban
35006,New Mexico,Cibola County,-1084544.212,1385659.523,26823,2675,12.24,32.98,61.4,27.02,53,5,0.9815,Urban
35007,New Mexico,Colfax County,-765272.3634,1541482.573,12081,1172,8.9,25.52,79.6,22.88,39.8,5.6,0.9306,Rural
35009,New Mexico,Curry County,-668062.1295,1304991.166,49455.2,3088,9,31.68,78.0,27.96,48.2,6.2,0.9281,Urban
35011,New Mexico,De Baca County,-766954.2879,1287248.125,1764.8,146,7.68,22.72,68.0,18.14,56.8,5.9,0.5891,Rural
35013,New Mexico,Doña Ana County,-1012142.999,1088783.153,217353,15515,9.3,29.56,75.0,19.42,62.6,5.9,0.9898,Urban
35015,New Mexico,Eddy County,-775358.9983,1078226.936,57879.2,4635,10.38,36.84,70.2,24.76,33.2,7.2,0.6935,Urban
35017,New Mexico,Grant County,-1150457.418,1149138.123,27463.6,2130,7.26,27.98,80.0,16.34,77.8,6.4,0.9004,Urban
35019,New Mexico,Guadalupe County,-796007.7502,1348351.719,4344.2,311,8,23.06,65.4,20.42,50.8,6.6,0.74,Rural
35021,New Mexico,Harding County,-699107.961,1451609.945,655,59,6.76,19.8,13.8,15.36,46.8,4,0.5777,Rural
35023,New Mexico,Hidalgo County,-1193391.874,1062011.675,4230.2,293,7.1,20.8,55.6,16.3,43.1,6.3,0.9488,Rural
35025,New Mexico,Lea County,-689508.9883,1106809.451,70203.8,5340,11.26,35.44,82.4,28.7,31,7.8,0.9083,Urban
35027,New Mexico,Lincoln County,-868706.7008,1229737.139,19578.2,1476,6.78,23.92,85.2,20.98,56.2,6.4,0.7107,Rural
35028,New Mexico,Los Alamos County,-920555.1069,1474062.756,18963.4,1028,5.96,21.44,99.2,11.36,150.8,8.5,0.0121,Urban
35029,New Mexico,Luna County,-1099680.901,1080150.96,24021,1997,9.54,30.62,70.4,23.16,35.8,4.7,0.9971,Urban
35031,New Mexico,Mckinley County,-1098530.228,1462795.035,72393.6,7557,14.72,37.12,43.0,24.3,75.6,2.7,0.9704,Urban
35033,New Mexico,Mora County,-797811.2659,1477446.746,4512,437,8.64,22.38,28.0,17.38,26.1,5,0.7311,Rural
35035,New Mexico,Otero County,-907455.5889,1106600.705,66693,5061,9.22,29.64,59.2,22.12,44.4,6.1,0.922,Urban
35037,New Mexico,Quay County,-681830.4598,1365559.793,8274.8,673,7.82,25.26,70.4,22.48,28.8,6.4,0.6792,Rural
35039,New Mexico,Rio Arriba County,-946787.1768,1549179.978,39129.4,3241,9.2,28.52,68.8,20.86,43.4,6.8,0.8148,Urban
35041,New Mexico,Roosevelt County,-684934.5582,1244290.864,18704.4,1106,8.06,28.72,76.8,26.16,39.4,6.2,0.9784,Urban
35043,New Mexico,Sandoval County,-972524.3119,1459556.863,145072.6,9416,7.5,27.5,82.0,14.68,61,6.8,0.4723,Urban
35045,New Mexico,San Juan County,-1090289.177,1566429.877,122863.6,10938,11.2,33.22,48.6,22.38,56.2,5.7,0.9335,Urban
35047,New Mexico,San Miguel County,-791831.6016,1417412.551,27504,2721,10.1,28.48,69.4,23.12,51,5.5,0.9615,Urban
35049,New Mexico,Santa Fe County,-895412.7228,1430475.272,149952.2,8191,5.38,18.2,79.0,13.68,113.2,7.4,0.7648,Urban
35051,New Mexico,Sierra County,-1035365.194,1178930.07,10986.6,1193,8.52,23.6,90.0,20.88,42,5.2,0.8402,Rural
35053,New Mexico,Socorro County,-999948.4749,1273334.445,16747.6,1348,9.08,28.18,58.4,21.6,44.2,5.2,0.937,Rural
35055,New Mexico,Taos County,-852412.1223,1546671.006,32802.2,2301,6.48,17.56,81.0,14.04,89,6,0.8386,Urban
35057,New Mexico,Torrance County,-894223.1289,1332973.593,15469.2,1151,7.78,24.38,19.4,19.6,6.2,5.7,0.7374,Urban
35059,New Mexico,Union County,-662496.2171,1518646.168,4114.6,299,7.78,22.46,63.6,20.16,29.2,6.8,0.8275,Rural
35061,New Mexico,Valencia County,-979888.2166,1350756.687,76456.8,5958,8.98,31.5,47.8,20.86,32.8,5.9,0.8676,Urban
36001,New York,Albany County,1780443.169,2385249.289,306947,20817,7.9,27,90.2,18.84,100.8,8.1,0.4325,Urban
36003,New York,Allegany County,1464342.964,2278548.815,46415.8,3762,9.04,31.84,56.4,24.76,43.2,8.1,0.4367,Rural
36005,New York,Bronx County,1834509.187,2196946.254,1435672.2,133343,12.44,29.96,99.4,31.26,60.6,7.2,0.9955,Urban
36007,New York,Broome County,1643936.98,2304050.692,192108,15306,8.84,29.62,89.0,21.34,84.4,7.8,0.7024,Urban
36009,New York,Cattaraugus County,1412014.758,2267732.697,76769,7850,11.1,34.8,63.6,26.16,46.4,8,0.656,Urban
36011,New York,Cayuga County,1567737.518,2374439.526,77042.8,6485,8.9,32.22,76.2,23.46,27,8.5,0.479,Urban
36013,New York,Chautauqua County,1356925.681,2255464.747,127884.8,11776,9.8,32.56,76.4,24.3,54.8,7.7,0.6458,Urban
36015,New York,Chemung County,1568845.615,2286060.403,84442.2,7734,10.02,32.2,80.2,26.02,77.4,7.7,0.5799,Urban
36017,New York,Chenango County,1652705.228,2344047.232,47583,4402,9.52,35.8,72.8,22.02,35.4,8.4,0.5188,Rural
36019,New York,Clinton County,1748150.048,2623675.29,80602.2,7079,9.88,33.26,70.6,24.6,70.8,7.7,0.3889,Urban
36021,New York,Columbia County,1816659.884,2353655.649,60100.8,4327,6.76,25.92,68.4,19.9,43.8,8.3,0.4201,Urban
36023,New York,Cortland County,1613685.107,2347274.963,47686.6,3621,9.08,30.86,82.8,23.02,40.4,8.1,0.3202,Urban
36025,New York,Delaware County,1711335.093,2323192.08,44624.8,3549,7.42,29.76,58.8,22.74,32.8,8.2,0.4729,Rural
36027,New York,Dutchess County,1820406.179,2298754.25,294254,20712,7.7,27.9,84.0,19.52,68.6,8.5,0.4561,Urban
36029,New York,Erie County,1397300.328,2323592.893,920447.2,77081,9.34,29.12,95.4,22.08,80.2,7.8,0.4698,Urban
36031,New York,Essex County,1757119.24,2553752.167,37426.8,3184,8.06,26.88,100.0,20.94,39.6,8.5,0.3307,Rural
36033,New York,Franklin County,1703903.787,2595627.355,50361,4985,11.2,36.54,64.8,25.34,59.2,7.4,0.5735,Urban
36035,New York,Fulton County,1731906.788,2432891.232,53498.2,5111,10.04,32.48,82.4,25.32,37.6,7.9,0.409,Urban
36037,New York,Genesee County,1435433.15,2357644.153,57644.6,5498,10.16,30.64,64.2,27.28,30.6,8.6,0.1795,Urban
36039,New York,Greene County,1776833.617,2347254.627,47366.8,3848,7.96,29.94,77.0,23.2,36.4,8.2,0.4023,Rural
36041,New York,Hamilton County,1712275.97,2490987.62,4444.4,432,7.74,26.08,100.0,17.56,22.6,7.7,0.1878,Rural
36043,New York,Herkimer County,1681804.141,2456217.556,61790,5240,8.82,31.68,69.2,24.46,30,7.9,0.3631,Urban
36045,New York,Jefferson County,1590775.698,2508226.523,111575.4,8807,10.62,33.94,64.0,25.3,53.2,7.5,0.6604,Urban
36047,New York,Kings County,1833913.467,2172024.905,2591917.6,185497,9.32,23.56,98.6,24.76,67.6,7.5,0.8845,Urban
36049,New York,Lewis County,1634724.239,2487703.529,26469.2,2349,9.7,33.42,56.2,24.04,63.6,8,0.1515,Rural
36051,New York,Livingston County,1474589.851,2334175.807,63319,5110,8.9,32.04,73.2,21.92,41.4,8.2,0.2266,Urban
36053,New York,Madison County,1638111.937,2388843.96,70901.6,5410,8.28,30.3,59.2,20.86,62.4,8.4,0.1302,Urban
36055,New York,Monroe County,1471985.02,2381307.728,744102.6,52026,8.02,30.08,94.2,21.16,106.4,7.8,0.5859,Urban
36057,New York,Montgomery County,1735811.102,2409536.493,49276,4444,10.06,32.98,58.4,26.74,53.8,6.7,0.7756,Urban
36059,New York,Nassau County,1859870.436,2189947.365,1359523,91562,7.42,23.94,99.0,19.7,142.6,9.7,0.2782,Urban
36061,New York,New York County,1827575.68,2186232.241,1635571.4,91725,6.6,16.8,99.2,17.64,136.8,8.1,0.6668,Urban
36063,New York,Niagara County,1387460.155,2371359.136,210239.2,19848,9.98,29.9,85.4,24.64,42.2,7.9,0.3434,Urban
36065,New York,Oneida County,1648770.996,2428756.763,229623.2,21984,10.6,30.88,81.8,23.24,74.4,7.9,0.5974,Urban
36067,New York,Onondaga County,1594290.542,2390104.004,462628.6,35825,8.92,30.02,93.4,21.1,95.4,8,0.557,Urban
36069,New York,Ontario County,1509820.646,2355302.693,109891.8,8413,7.98,29.18,82.2,19.9,79.4,8.6,0.2607,Urban
36071,New York,Orange County,1784395.906,2248556.365,382712.2,26110,8.58,28.18,85.8,25.3,70.6,8.5,0.6626,Urban
36073,New York,Orleans County,1427249.188,2384624.13,40654.2,4203,11.12,31.26,72.8,28.08,7.2,8,0.5901,Urban
36075,New York,Oswego County,1588690.728,2436988.083,117766.6,9387,9.04,35.66,66.6,23.5,40.8,8,0.5509,Urban
36077,New York,Otsego County,1695430.803,2369555.448,59626.8,4359,7.6,28.06,66.2,20.08,116.8,7.6,0.3835,Urban
36079,New York,Putnam County,1828676.407,2261806.233,98793.4,5792,6.2,22.78,84.8,18,49.8,9.1,0.12,Urban
36081,New York,Queens County,1841804.183,2182258.761,2290044.2,205643,10.54,23.98,96.6,27.76,64.4,8.5,0.7747,Urban
36083,New York,Rensselaer County,1814336.67,2406093.9,159211.2,11546,8.18,28.34,70.8,20.56,49.4,8.2,0.3418,Urban
36085,New York,Richmond County,1817579.991,2161994.379,476624.4,38840,9.42,28.18,99.6,25.12,95.8,8.9,0.5808,Urban
36087,New York,Rockland County,1813564.819,2226668.669,326671.4,19508,7.46,23.26,94.8,22.16,89.2,8.6,0.7164,Urban
36089,New York,St. Lawrence County,1647135.996,2571722.277,108526.6,9033,9.52,33.48,61.6,26.18,52.6,7.4,0.6919,Urban
36091,New York,Saratoga County,1776076.011,2442465.765,229449.2,15706,7.38,27.22,90.0,17.96,69.2,8.9,0.0496,Urban
36093,New York,Schenectady County,1768117.621,2407434.527,155225,11896,8.78,29.6,93.8,19.54,81,8.1,0.4825,Urban
36095,New York,Schoharie County,1743539.37,2375273.679,31193,2743,8.78,32.34,44.2,22.94,27.6,8.3,0.3908,Urban
36097,New York,Schuyler County,1553949.123,2311832.582,17900.6,1662,9.14,28.58,62.6,22.88,60.2,8.4,0.3425,Rural
36099,New York,Seneca County,1549405.809,2355026.711,34316.4,2961,9.32,32.94,71.8,26.44,24.2,8.3,0.485,Urban
36101,New York,Steuben County,1515917.072,2289805.219,95810.6,9333,10.32,32.46,54.0,23.52,57.6,8,0.4376,Urban
36103,New York,Suffolk County,1916558.965,2219152.491,1483500.6,100006,7.5,25.18,94.0,21.6,73.2,9.2,0.2645,Urban
36105,New York,Sullivan County,1739211.263,2274248.013,75403.6,6272,8.9,32.9,65.2,26.24,34.8,8,0.7864,Rural
36107,New York,Tioga County,1604638.584,2296816.053,48401,4271,9.02,29.8,69.0,22.44,30.6,8.6,0.1343,Urban
36109,New York,Tompkins County,1584749.021,2324857.448,103140.8,5028,6.42,22.72,83.0,15,83.6,7.9,0.4182,Urban
36111,New York,Ulster County,1775867.93,2302403.31,178506,12242,7.1,27.24,83.4,19.62,69,8,0.5643,Urban
36113,New York,Warren County,1765770.902,2492083.498,64212.8,4666,7.08,29.54,97.2,19.82,120,8.3,0.1439,Urban
36115,New York,Washington County,1804774.034,2472917.923,61285.4,5569,9.48,30.5,65.2,23.02,33.6,8.4,0.4529,Urban
36117,New York,Wayne County,1524638.913,2392871.668,90157.8,8042,9.46,32.66,64.2,27.56,27,8.5,0.3234,Urban
36119,New York,Westchester County,1835028.388,2232826.671,971141.2,58064,6.76,21.5,99.4,19.38,138.4,9.1,0.6817,Urban
36121,New York,Wyoming County,1439265.332,2324433.93,40138.6,3557,9.52,33.16,65.4,22.88,33,8.3,0.1442,Rural
36123,New York,Yates County,1530166.579,2334378.468,24882.4,2455,10.6,27.62,50.0,25.58,48,8.8,0.5783,Urban
37001,North Carolina,Alamance County,1474728.089,1572762.401,165874,13176,9.26,31.86,82.6,22.7,43.6,6.8,0.7721,Urban
37003,North Carolina,Alexander County,1320295.845,1533038.997,37401,2780,7.74,23.9,21.0,18.36,23,7.6,0.6012,Urban
37005,North Carolina,Alleghany County,1314686.836,1596855.37,11074.2,896,7.18,20.66,53.0,16.86,110.4,7.4,0.626,Rural
37007,North Carolina,Anson County,1432790.709,1443984.99,24771.8,1933,8.62,21.64,17.0,18.94,43.4,6.8,0.9574,Rural
37009,North Carolina,Ashe County,1282966.394,1585422.594,27071.8,2384,8.1,21.58,60.0,18.62,48.8,7.4,0.3733,Rural
37011,North Carolina,Avery County,1251796.433,1540204.588,17537,1314,7.48,21.94,100.0,17.12,29.6,7.8,0.7317,Rural
37013,North Carolina,Beaufort County,1709880.255,1554745.801,47152,4041,8.38,27.34,55.4,21.62,47,6.9,0.846,Urban
37015,North Carolina,Bertie County,1686744.852,1615496.926,19152.6,2058,10.7,28.96,33.0,21.86,16.8,5.8,0.9685,Rural
37017,North Carolina,Bladen County,1577416.075,1428761.544,33208.4,3146,9.68,27,35.8,22.4,21,6.5,0.8765,Rural
37019,North Carolina,Brunswick County,1617731.315,1374464.226,137290.6,13481,8.24,26.5,76.2,19.06,45.2,7.4,0.4083,Urban
37021,North Carolina,Buncombe County,1205489.367,1480787.544,259493.2,17100,7.02,23.36,83.6,16.04,142,7.2,0.5398,Urban
37023,North Carolina,Burke County,1276514.134,1506834.895,89885.8,7035,8,29.9,62.8,20.6,57.8,6.5,0.7457,Urban
37025,North Carolina,Cabarrus County,1385195.632,1483013.976,211547.2,15067,9.18,30.22,79.2,22.1,85.8,7.7,0.4338,Urban
37027,North Carolina,Caldwell County,1287060,1531518.525,81947.4,8751,11.08,30.88,67.4,22.08,45.8,6.2,0.7088,Urban
37029,North Carolina,Camden County,1746713.975,1664623.636,10712,736,7.78,20.24,41.2,16.44,16.8,8.4,0.478,Urban
37031,North Carolina,Carteret County,1742993.493,1485548.212,69265.2,6384,8.54,28.44,88.2,20.2,74,7.4,0.4007,Urban
37033,North Carolina,Caswell County,1473661.73,1612333.892,22660.2,1715,7.52,19.48,41.4,15.74,17,7,0.753,Rural
37035,North Carolina,Catawba County,1321432.026,1503977.361,158588.6,13134,9.2,28.62,65.8,22.4,66,7.1,0.6808,Urban
37037,North Carolina,Chatham County,1494044.085,1537413.373,73414.4,5385,7.08,23.68,64.6,13.86,94.8,8.2,0.4192,Urban
37039,North Carolina,Cherokee County,1075668.387,1409410.991,28412,2750,8.32,24.92,99.0,21.74,40.8,7.5,0.4701,Rural
37041,North Carolina,Chowan County,1717104.377,1631166.367,14055,1298,9.04,24.38,52.0,19.6,84,6.1,0.8358,Rural
37043,North Carolina,Clay County,1104919.49,1404573.347,11172.8,909,6.88,20.8,97.6,19.14,53.6,7.7,0.4847,Rural
37045,North Carolina,Cleveland County,1296774.667,1462918.922,97821,9206,10.36,28.52,59.2,21.52,49.2,6.8,0.8756,Urban
37047,North Carolina,Columbus County,1576210.284,1388925.415,55671.6,5680,11.02,31.5,42.6,24.38,34.8,6.9,0.9523,Rural
37049,North Carolina,Craven County,1697494.859,1510019.832,102461.4,9066,10.24,26.98,81.0,19.8,70,6.9,0.867,Urban
37051,North Carolina,Cumberland County,1545014.124,1472239.09,332775.2,27556,11.78,32.36,79.6,24.7,76,5.9,0.9338,Urban
37053,North Carolina,Currituck County,1763878.691,1670135.135,27205.4,1916,7.86,23.22,72.4,19.2,28.6,8.4,0.092,Urban
37055,North Carolina,Dare County,1798253.644,1604192.673,36624,2738,7.34,22.72,78.6,19.28,58.6,7.4,0.2772,Urban
37057,North Carolina,Davidson County,1407800.143,1532761.676,166769.8,16157,10.56,32.66,72.6,22.58,25,7.2,0.668,Urban
37059,North Carolina,Davie County,1376002.495,1542989.916,42666.8,3292,7.86,23.72,58.4,18.52,43,7.8,0.4583,Urban
37061,North Carolina,Duplin County,1626897.935,1474774.311,58879.8,5624,10.72,28.32,33.4,24,22.4,7.3,0.9013,Rural
37063,North Carolina,Durham County,1520852.145,1580156.875,316677,18152,7.5,28.68,91.0,19.56,123.4,7.1,0.7285,Urban
37065,North Carolina,Edgecombe County,1635788.182,1587878.711,52074.2,4760,9.96,22.98,49.4,19.1,33.4,5.7,0.9634,Urban
37067,North Carolina,Forsyth County,1397694.609,1569407.773,378613.6,30822,9.76,32.08,82.6,21.34,114,6.5,0.7766,Urban
37069,North Carolina,Franklin County,1571748.504,1594889.666,67995.4,5582,9.16,28.62,65.6,22.58,8.8,7.8,0.7193,Urban
37071,North Carolina,Gaston County,1330908.701,1463722.596,222218,17343,9.08,25.6,75.6,25.7,58.2,6.7,0.7167,Urban
37073,North Carolina,Gates County,1702334.911,1662006.436,11524.2,974,8.48,22.04,29.0,19.26,31.4,7.6,0.599,Urban
37075,North Carolina,Graham County,1093298.55,1436078.013,8499.6,601,6.92,24.78,100.0,16.82,23.6,7.3,0.5035,Rural
37077,North Carolina,Granville County,1535005.921,1613210.202,59926.4,4438,8.12,22.8,57.4,20.3,46.4,7.5,0.6598,Urban
37079,North Carolina,Greene County,1637921.407,1539543.085,21038.4,1540,8.38,21.74,37.4,18.38,14,7.5,0.9844,Rural
37081,North Carolina,Guilford County,1439791.529,1570775.945,531929.6,41041,9.42,33.38,92.0,20.62,79,6.9,0.7941,Urban
37083,North Carolina,Halifax County,1623563.726,1624783.652,50627.8,5499,11.44,29.5,59.6,22.92,50.8,5.7,0.9768,Urban
37085,North Carolina,Harnett County,1534801.605,1506770.297,134176.6,10380,10.6,32.56,59.2,23.22,28.2,7.3,0.7823,Urban
37087,North Carolina,Haywood County,1166148.013,1468980.246,61805.2,5672,8.7,29.36,85.0,19.72,74.2,7.5,0.3549,Urban
37089,North Carolina,Henderson County,1214308.512,1450981.49,116505.4,9184,7.44,27.68,89.6,19.34,90,7.7,0.3832,Urban
37091,North Carolina,Hertford County,1679783.717,1647579.887,23697.2,2634,11.98,29.4,62.2,25.22,68.4,6.1,0.9669,Rural
37093,North Carolina,Hoke County,1509167.122,1462165.108,54641.2,3458,9.38,26.9,55.6,21.66,20.6,6.6,0.9236,Urban
37095,North Carolina,Hyde County,1763204.221,1568816.331,5178,437,8.48,20.8,59.8,16.98,19.4,4.1,0.8043,Rural
37097,North Carolina,Iredell County,1349138.009,1524687.672,178927.6,14693,9.5,31.3,71.0,20.24,73.6,7.7,0.4032,Urban
37099,North Carolina,Jackson County,1156077.938,1437274.96,43302.4,3194,8.24,25.2,96.6,22,88.6,7.1,0.7218,Urban
37101,North Carolina,Johnston County,1576397.465,1531400.34,203283.6,16819,10.44,30.1,69.2,24.62,27.6,8,0.6302,Urban
37103,North Carolina,Jones County,1676368.487,1494220.466,9549.6,808,8.22,22.28,53.8,17.32,48.4,7.1,0.909,Urban
37105,North Carolina,Lee County,1505940.861,1513658.565,61126,4492,8.66,27.96,74.8,21.04,56.8,7.1,0.8877,Urban
37107,North Carolina,Lenoir County,1646302.997,1513043.27,56367,4936,9.38,28.82,57.4,24.54,46,6.2,0.9952,Urban
37109,North Carolina,Lincoln County,1323677.525,1484314.988,84309.8,6237,7.94,23.94,68.8,18.18,48.4,7.7,0.3367,Urban
37111,North Carolina,Mcdowell County,1247170.21,1494736.273,45455.8,3980,9.02,27.1,83.4,23.86,29.2,7.5,0.7508,Urban
37113,North Carolina,Macon County,1132960.345,1418734.132,35249,3171,8.18,24.04,100.0,18.72,68.2,7.5,0.5637,Rural
37115,North Carolina,Madison County,1186006.548,1505916.697,21668.8,1492,6.94,23.08,59.0,19.08,56.2,7.4,0.3663,Urban
37117,North Carolina,Martin County,1680413.528,1588520.683,22650,2137,9.28,24.82,51.4,18.88,41.6,6.9,0.8934,Rural
37119,North Carolina,Mecklenburg County,1362697.348,1463374.166,1092974.8,67653,8.5,27.76,90.6,18.5,88.4,7.5,0.605,Urban
37121,North Carolina,Mitchell County,1231540.194,1530025.882,15008.6,1208,7.6,22.1,100.0,16.56,62.6,7.6,0.4494,Rural
37123,North Carolina,Montgomery County,1443588.974,1486516.397,27307,2164,8.38,22.6,77.4,18.64,24.4,7.5,0.8129,Rural
37125,North Carolina,Moore County,1481683.846,1490671.681,99190.8,7147,7.28,23.8,69.0,19.3,110.6,7.6,0.4163,Urban
37127,North Carolina,Nash County,1600385.578,1587248.999,94233.8,8875,10.44,28.42,53.2,21.26,54,6.9,0.9274,Urban
37129,North Carolina,New Hanover County,1646097.352,1398296.877,230808.2,14526,7.14,26.58,87.8,20.2,91.8,7,0.4618,Urban
37131,North Carolina,Northampton County,1642325.495,1646805.024,19621.8,2044,9.62,22.52,21.2,21.28,5,6.6,0.9268,Urban
37133,North Carolina,Onslow County,1676336.57,1460888.579,196118.6,10990,9.54,29.82,55.2,22.14,32.8,6.6,0.7721,Urban
37135,North Carolina,Orange County,1498854.676,1579049.044,146064.4,7791,6.76,21.96,85.0,15.62,188.2,7.6,0.3988,Urban
37137,North Carolina,Pamlico County,1729079.643,1519154.323,12724.2,1170,7.9,22.54,43.2,18.26,39,7.6,0.661,Urban
37139,North Carolina,Pasquotank County,1742060.758,1653103.173,39888.4,3005,8.82,29.88,68.6,23.32,65.8,6.4,0.7718,Urban
37141,North Carolina,Pender County,1638010.356,1430021.552,61988.2,5236,9.28,24.36,61.8,22.2,30,7.6,0.6114,Urban
37143,North Carolina,Perquimans County,1730519.803,1640428.514,13472.2,1228,8.36,22.66,42.3,18.9,13.4,7.6,0.4965,Urban
37145,North Carolina,Person County,1505394.763,1617645.776,39515.2,2788,7.36,23.56,57.0,19.44,38.6,7.3,0.5936,Urban
37147,North Carolina,Pitt County,1662198.209,1556593.377,179968.4,13110,9.82,34.68,69.0,23.94,108.8,6.7,0.9109,Urban
37149,North Carolina,Polk County,1242895.468,1448685.554,20651.4,1998,8.12,23.28,77.2,17.78,57.2,8.2,0.3647,Rural
37151,North Carolina,Randolph County,1445280.416,1529734.553,143654.6,11056,8.52,28.56,64.4,20.22,46.4,7.2,0.704,Urban
37153,North Carolina,Richmond County,1463896.202,1452940.213,44757,4463,11.34,27.02,47.0,20.72,30.4,6.2,0.9742,Urban
37155,North Carolina,Robeson County,1528493.411,1422787.013,131659.2,14511,13.72,38.46,44.0,32.82,40.6,6.2,0.9924,Urban
37157,North Carolina,Rockingham County,1434932.939,1605912.888,91065.4,8442,9.52,28.56,65.6,21.5,37,6.5,0.8151,Urban
37159,North Carolina,Rowan County,1382960.571,1511317.321,141284.4,11327,9.06,29.06,81.0,22.12,41,6.9,0.8736,Urban
37161,North Carolina,Rutherford County,1263152.818,1465512.044,66780.6,6115,9.26,26.7,58.6,19.42,44.4,6.6,0.8421,Urban
37163,North Carolina,Sampson County,1586724.023,1473472.829,63418.6,5873,10.64,29.16,45.2,25.36,43.4,7.4,0.9421,Rural
37165,North Carolina,Scotland County,1490869.031,1438927.834,34921.4,3296,10.82,27.06,68.6,21.22,58,5.4,0.993,Urban
37167,North Carolina,Stanly County,1413285.618,1479056.188,62078.6,4769,8.34,22.9,69.4,20.08,36.6,7.8,0.5541,Urban
37169,North Carolina,Stokes County,1394188.124,1599626.409,45723,4174,8.98,28.1,65.2,19.86,22.8,7.6,0.4341,Urban
37171,North Carolina,Surry County,1354669.092,1594547.909,71950.2,6594,9.52,26.3,52.8,23.42,52.8,7.5,0.8043,Urban
37173,North Carolina,Swain County,1121743.842,1455205.271,14267,1052,8.16,20.64,94.8,16.72,78.4,7.4,0.8644,Rural
37175,North Carolina,Transylvania County,1187967.651,1432054.99,34107.2,2924,7.42,21.62,84.4,20.88,76.6,7.8,0.5223,Urban
37177,North Carolina,Tyrrell County,1759744.963,1602276.313,4022.8,300,7.88,19.64,52.4,15.94,32.6,6.6,0.8288,Urban
37179,North Carolina,Union County,1394272.731,1439225.335,235660.2,15741,8.56,27,66.0,19.96,67.4,8.4,0.2212,Urban
37181,North Carolina,Vance County,1555147.596,1623916.995,44458,3380,8.56,25.08,73.4,20.32,37.4,6.3,0.9714,Urban
37183,North Carolina,Wake County,1545650.8,1556677.834,1091066.2,67033,8.26,26.86,90.6,15.98,85.8,8,0.3428,Urban
37185,North Carolina,Warren County,1580830.177,1632431.425,19770,1659,7.94,19.54,41.2,16.8,5,6.6,0.9701,Rural
37187,North Carolina,Washington County,1727246.941,1596012.316,11826.2,1133,9.28,21.42,66.6,20.14,34,6,0.9373,Rural
37189,North Carolina,Watauga County,1269211.479,1560293.27,55521.2,3286,7.28,20.84,93.4,15.86,78.8,7.3,0.4815,Urban
37191,North Carolina,Wayne County,1611551.667,1520555.882,123733.6,12539,12.16,34.02,48.2,25.92,48.4,6.5,0.9519,Urban
37193,North Carolina,Wilkes County,1316547.473,1564807.212,68465.6,5838,8.64,29.52,66.2,24.04,41.2,7.2,0.6244,Urban
37195,North Carolina,Wilson County,1611858.913,1559545.423,81713.4,6742,9.34,27.04,62.6,24.38,44.8,6.8,0.9647,Urban
37197,North Carolina,Yadkin County,1361162.478,1566766.534,37628.2,3055,8.38,24.88,44.8,16.34,29.8,7.9,0.6216,Urban
37199,North Carolina,Yancey County,1220636.087,1515441.143,17898.6,1336,6.98,21.46,100.0,17.4,66.2,7.7,0.5996,Rural
38001,North Dakota,Adams County,-505289.6103,2584999.077,2264.2,192,7.66,24.42,36.2,17.96,432.2,8.9,0.2689,Rural
38003,North Dakota,Barnes County,-158433.0322,2662289.064,10603.8,813,7.8,31.7,64.4,19.48,102,8.9,0.0853,Rural
38005,North Dakota,Benson County,-252894.5922,2790292.48,6846.2,437,8.92,30.22,52.2,27.62,25.9,6.1,0.8135,Rural
38007,North Dakota,Billings County,-562854.9523,2692104.201,922.2,61,6.72,24.56,58.8,17.04,46.8,7.7,0.0579,Rural
38009,North Dakota,Bottineau County,-359087.5839,2874546.088,6417.8,489,7.48,28.7,56.2,23.3,34.4,8.4,0.0487,Rural
38011,North Dakota,Bowman County,-581783.7303,2592438.83,3098.6,189,6.5,23.26,73.2,22.9,39,9.6,0.1404,Rural
38013,North Dakota,Burke County,-484117.1265,2881866.569,2132.4,143,7.14,29,37.8,20.7,31.7,7.6,0.008,Rural
38015,North Dakota,Burleigh County,-341439.7926,2673167.442,95325.6,5837,7.46,30.3,80.4,19.76,107.4,9.3,0.2024,Urban
38017,North Dakota,Cass County,-95461.77057,2660867.949,180075.8,10178,8.04,31.98,85.6,19.04,101,9.1,0.2177,Urban
38019,North Dakota,Cavalier County,-183219.0043,2865616.656,3778.6,295,7.24,27.08,64.0,22.14,27.3,9.1,0.182,Rural
38021,North Dakota,Dickey County,-193968.805,2571687.534,4881,368,8.1,29.98,48.6,19.96,78,9,0.0573,Rural
38023,North Dakota,Divide County,-555727.2924,2889822.515,2305,162,6.82,25.52,54.6,20.3,44.8,9,0.155,Rural
38025,North Dakota,Dunn County,-502537.6704,2724572.716,4375.2,309,8.34,29.9,30.6,21.36,32.6,8.1,0.3921,Rural
38027,North Dakota,Eddy County,-219266.2088,2750384.378,2290.6,169,7.5,26.12,68.2,23.28,32.6,8.3,0.4258,Rural
38029,North Dakota,Emmons County,-327286.5758,2595716.03,3274,286,7.86,25.42,23.4,21.38,43,7.9,0.0611,Rural
38031,North Dakota,Foster County,-218699.106,2721598.915,3230.2,245,7.58,30.38,68.8,21.72,74,9.3,0.0414,Rural
